id,screen_name,name,location,description,created_at,friends,followers,statuses,favorites
192354884,maudeapatow,Maude Apatow,LA,"Maude Apatow is addicted to technology, even though she knows it's destroying her.",Sat Sep 18 22:28:37 +0000 2010,495,199651,3120,2617
90042383,Danielkellison,Daniel Kellison,,"TV Producer. Jackhole. Partner with Sarah Silverman, Tim & Eric, Reggie Watts and Michael Cera in JASH. And contributor to GRANTLAND: http://t.co/24rEZh1uUf",Sat Nov 14 23:08:06 +0000 2009,585,3442,1198,399
18482836,kristina_wong,Kristina Wong,"Washington, DC","Cover Pentagon & defense for @theHill. Reported fm Afghanistan, Gitmo, East Asia. California native. Email: kwong(at)http://t.co/XMLVmWKm8o",Tue Dec 30 17:44:26 +0000 2008,1087,4857,8374,6649
5558312,JohnBoozman,Senator John Boozman,Arkansas,Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843,Fri Apr 27 16:05:52 +0000 2007,545,22051,1597,6
49960226,mdornic,Matt Dornic,"DC, NYC or somewhere between",Spokesman for @CNN Worldwide. Former editor of @FishbowlDC. Lover of bourbon. Ideas expressed are my own/ may still get me in trouble at work. RTs are RTs.,Tue Jun 23 12:21:41 +0000 2009,591,1756,2265,224
74867249,SugarRayLeonard,Sugar Ray Leonard,California,"6 Time World Champion & Olympic Gold Medalist, Sugar Ray Leonard Foundation, JDRF, Public Speaker for WSB.  
 My Book THE BIG FIGHT released June 6th, 2011",Wed Sep 16 23:13:24 +0000 2009,823,179238,10747,268
37702946,Lara_APN,Lara Friedman,"Washington, DC","Director of Policy & Govt Relations, Americans for Peace Now
  
  **Tweet/RT/Follow does not equal endorse**",Mon May 04 17:05:01 +0000 2009,348,3518,8551,2
410264485,JameelMcClain,Jameel McClain,New York NY,"Philadelphia's own, product of Syracuse University, #53 for the New York Giants but #1 n your hearts",Fri Nov 11 21:33:05 +0000 2011,349,28754,4024,434
45924487,clayaiken,Clay Aiken,North Carolina & New York,Official Twitter page of Clay Aiken.,Tue Jun 09 19:51:59 +0000 2009,1409,52960,467,65
304035374,JayMcInerney,Jay McInerney,"New York, New York","Novelist, Short Story Writer, Expensive Wino and Gastronaut",Mon May 23 20:35:10 +0000 2011,380,12532,1214,59
26548315,soledadobrien,Soledad O'Brien, New York,"I'm the CEO of Starfish Media Group. We produce docs, scripted and non scripted series, and MOWs for CNN and others. I report stories for HBO Real Sports.",Wed Mar 25 17:50:59 +0000 2009,709,377142,31630,109
118756393,AmbJohnBolton,John Bolton,"Washington, DC","Diplomat and lawyer, served as the US Permanent Representative to the UN and as Under Secretary of State for Arms Control and International Security.",Mon Mar 01 17:18:27 +0000 2010,376,161004,1360,76
156132825,MikeTyson,Mike Tyson,"Las Vegas, NV",,Wed Jun 16 03:10:23 +0000 2010,450,4598905,5616,263
6385432,dickc,dick costolo,San Francisco,CEO at Twitter,Mon May 28 13:26:41 +0000 2007,561,1403700,8871,3588
18395177,solangeknowles,solange knowles,,"water, melanin, bones, blood.",Fri Dec 26 20:54:15 +0000 2008,167,2119058,12746,749
274649460,BillyCrystal,Billy Crystal,,You should know me by now.,Wed Mar 30 18:18:08 +0000 2011,15,539144,279,3
96846955,IAmSteveHarvey,Steve Harvey Nation,,"Proud husband, father, comedian, daytime show host, philanthropist and author. God has blessed me with more than I could have asked for!",Mon Dec 14 21:41:34 +0000 2009,866,2697528,43450,564
714891474,brooks_rosa,Rosa Brooks,"Alexandria, VA",Columnist for @ForeignPolicy; law prof at Georgetown; Sr. Fellow @NewAmerica; mother of 2 girls; married to @ProPatria67.,Tue Jul 24 20:37:02 +0000 2012,2032,6052,2230,0
36686040,MaxineWaters,Maxine Waters,Los Angeles/Washington DC,Proudly serving the people of California's 43rd District in the U.S. Congress. Serve as Ranking Member of the House Financial Services Committee.,Thu Apr 30 15:17:45 +0000 2009,869,25339,1256,5
106808348,ReallyMarcia,Marcia Cross,"Los Angeles, CA","Empath, Seeker, Dreamer...",Wed Jan 20 19:19:44 +0000 2010,250,274842,1381,173
87239242,KatieHeigl,Katherine Heigl,Utah / Los Angeles,Actress / producer / animal advocate. Mother of two beautiful girls and wife to one sexy musician.,Tue Nov 03 17:32:07 +0000 2009,89,972836,6000,602
8953122,PolitiFact,PolitiFact,"St. Petersburg, Fla.","The editors and reporters of PolitiFact, an independent fact-checking journalism website.",Tue Sep 18 15:08:32 +0000 2007,4465,200729,9623,82
24705126,ShashiTharoor,Shashi Tharoor,New Delhi & Thiruvananthapuram,"MP for Thiruvananthapuram. Author of 15 books. Former Minister of State,Govt.of India.  Former UnderSecretaryGeneral,UnitedNations. RTs do not imply endorsement",Mon Mar 16 15:12:51 +0000 2009,568,2804342,25417,8594
35885940,metheridge,Melissa Etheridge,California,"#MelissaEtheridge Official. American #Rock #SingerSongwriter, #Guitarist #Activist #ThisIsME http://t.co/hh2PFfUKzx",Mon Apr 27 22:31:10 +0000 2009,1015,66060,2612,559
19413784,ChrisGethard,Chris Gethard,"Greenpoint, Brooklyn, NYC",So tired all the time.,Fri Jan 23 21:01:44 +0000 2009,1717,35494,15942,8
555474658,SenThadCochran,Senator Thad Cochran,,Office of U.S. Senator Thad Cochran of Mississippi.,Mon Apr 16 22:33:23 +0000 2012,490,14004,1030,0
68522205,kfahim,Kareem Fahim,Cairo,"Middle East Reporter, The New York Times // kareem@nytimes.com",Mon Aug 24 22:02:02 +0000 2009,999,11479,5102,250
78403308,SenatorIsakson,Johnny Isakson,GA & DC,"Official Page of U.S. Senator Johnny Isakson (R-Ga.)

      (Committees: Finance, HELP, Veterans' Affairs and Vice Chairman of Ethics)",Tue Sep 29 20:09:30 +0000 2009,430,18699,1030,73
75896448,DMiliband,David Miliband,New York,President & CEO of the International Rescue Committee @theIRC,Sun Sep 20 22:55:56 +0000 2009,1883,178614,4505,144
6480682,azizansari,Aziz Ansari,"Los Angeles, CA",I'm on tour. Check http://t.co/yfYsPbi1SC for tickets. Bye.,Thu May 31 19:06:49 +0000 2007,0,5287168,7118,426
35798784,bryanadams,Bryan Adams,,Reckless album out now: http://t.co/ioKduwQVQz,Mon Apr 27 17:19:53 +0000 2009,1402,487929,4878,30
21542677,canyonjim,james l. brooks,,"writer, director, regular guy",Sun Feb 22 03:42:15 +0000 2009,86,74046,1465,9
20054788,grimmers,nick grimshaw,london,meh,Wed Feb 04 14:02:36 +0000 2009,622,1751319,14677,145
18215973,petesouza,petesouza,"Washington, D.C.",An official WH twitter account. Comments & messages received through official WH pages are subject to the PRA and may be archived. Learn more wh.gov/privacy,Thu Dec 18 14:54:20 +0000 2008,178,155213,1374,25
200913899,HilaryDuff,Hilary Duff,lala land&chilly willy nyc ,"mummy,singer,actress,lover,friend",Sun Oct 10 16:29:02 +0000 2010,181,4686527,2962,3
24807616,hitRECordJoe,Joseph Gordon-Levitt,,"I direct an open collaborative production company called hitRECord -- writers, filmmakers, musicians, artists... wanna come work with me?",Tue Mar 17 00:45:00 +0000 2009,129,3512300,7098,13
215060612,woodelijah,Elijah Wood,,,Fri Nov 12 22:19:11 +0000 2010,1490,753392,7232,1570
413487212,SimonCowell,Simon Cowell,,,Tue Nov 15 23:12:59 +0000 2011,2589,11472000,1521,8
44960028,realjaclynsmith,Jaclyn Smith,"Los Angeles, CA","Actress, Designer, Entrepreneur and Mom.  When asked about family ... that's truly where my heart lies.",Fri Jun 05 18:34:19 +0000 2009,218,30036,2284,2
28474662,cocosworld,Coco,"Earth or (NYC,Vegas,Cali,AZ,)","IceLovesCoco on E! Swimsuit,Playboy & Fitness Model.Wife of IceT, a shoe freak that loves to clean & a proud mama to my bulldogs",Fri Apr 03 01:51:36 +0000 2009,232,1135594,6960,2494
255617540,AidaAlami,Aida Alami,paris / north africa,Reporter. @nytimesworld contributor. Former abcnews. @ColumbiaJourn alumn. Blog on the Huff Po occasionally. RT is not endorsement obvs,Mon Feb 21 18:43:35 +0000 2011,868,11608,13582,2443
113514650,tavitulle,Tavi Gevinson,NYC,there are three Rookie books and i swear they're all very good,Fri Feb 12 01:46:04 +0000 2010,1247,296129,3854,2020
14700117,MayorofLondon,Boris Johnson,London,"This is the official Twitter account for the Mayor of London, Boris Johnson. See all of City Hall’s official social media accounts: http://t.co/gnQrQdvRVJ",Thu May 08 13:23:35 +0000 2008,3350,1154942,4378,0
462424772,BernsteinJacob,Jacob Bernstein,"New York, NY",Food. Music. Movies. Books. Overpriced vintage mid-century furniture. The New York Times...These thoughts are my own...,Thu Jan 12 23:10:03 +0000 2012,639,3047,580,166
128990079,missjillscott,⭐Jill Scott⭐,where all the colors are,,Fri Apr 02 21:05:22 +0000 2010,1025,1051197,18307,1860
139776843,BryanHall95,Bryan Hall,I be everywhere,"The Lord is my helper, I will not be afraid. What can man do to me?",Mon May 03 17:06:04 +0000 2010,312,12861,15561,24
17441447,davidwalliams,David Walliams,,Little Britain/Come Fly With Me/Britain's Got Talent/Big School/Mr Stink/Gangsta Granny/The Boy in the Dress TROIKA TALENT 10a Christina Street London EC2A 4PA,Mon Nov 17 13:41:30 +0000 2008,11959,1441146,8280,34
276578680,matthew_power,Matthew Power ,"brooklyn, ny","[1974-2014] Contributing editor at Harper's, write for GQ, Men's Journal, Businessweek, Wired, Outside, Slate, The Atavist, elsewhere. [archived account]",Sun Apr 03 17:05:10 +0000 2011,907,1801,2771,1138
116362700,LilTunechi,Lil Wayne WEEZY F,Mars,IM YOUNG MONEY http://t.co/wMwkyzCu,Mon Feb 22 05:29:44 +0000 2010,43,21523255,1202,7
1059194370,kobebryant,Kobe Bryant,,Dream Epic,Fri Jan 04 01:09:40 +0000 2013,102,6292302,860,5
86613184,judyblume,Judy Blume,Key West,"Are You There, Twitter? It's Me, Judy",Sat Oct 31 22:26:17 +0000 2009,546,120676,4155,129
27457788,KevinSpacey,Kevin Spacey,London - NYC - LA,Former shoe salesman now making a go at film and theater. Wish me luck...,Sun Mar 29 16:55:27 +0000 2009,44,3876760,1856,1
370352314,FelicityHuffman,Felicity Huffman,@WhatTheFlicka,"Founder of http://t.co/lIdhEPkkis, my site for moms & women... Come laugh with us! Follow us at @whattheflicka & fb/whattheflicka.",Thu Sep 08 21:47:05 +0000 2011,154,209024,3784,150
131546062,FLGovScott,Rick Scott,The Sunshine State,Florida's 45th Governor - My goal is to turn our economy around and get Florida back to work.,Sat Apr 10 16:03:04 +0000 2010,5754,54056,2989,2
18868201,RyanGOP,Ryan Williams,"Washington, DC","Senior Vice President, FP1 Strategies. Former spokesman for Governors Romney and Sununu.",Sun Jan 11 14:39:53 +0000 2009,1508,16799,6925,0
500042487,SteveCarell,Steve Carell,Los Angeles,Official Steve Carell,Wed Feb 22 18:57:30 +0000 2012,36,3905877,113,0
34940114,NickyMorgan01,Nicky Morgan MP,Loughborough,Conservative MP for Loughborough. Casework to http://t.co/s9w6WPbDbb@parliament.uk please,Fri Apr 24 14:36:16 +0000 2009,514,25311,5654,65
58942338,TheLloydGrove,Lloyd Grove,"new york, ny",Lloyd Grove is editor at large for The Daily Beast.,Tue Jul 21 22:22:06 +0000 2009,440,3807,3130,176
98471838,LaPantin,Laurel Pantin,"Cape Town, South Africa",LaurelAlexandraPantin@gmail.com / snapchat: LaPantin,Mon Dec 21 21:11:13 +0000 2009,331,8475,9836,197
132205158,ritarudner,Rita Rudner,Las Vegas,"Comedian, author, actress, mom.",Mon Apr 12 15:41:41 +0000 2010,15,4672,272,1
56223278,DavidMuir,David Muir,New York,"Anchor, ABC World News Tonight with David Muir; Co-Anchor, '20/20'",Sun Jul 12 23:31:43 +0000 2009,1012,180607,5069,11
31541303,MacyGraysLife,The Graytest,"in my head, USA",Pre-order New Album + more: http://t.co/1md2os8LqE,Wed Apr 15 22:20:56 +0000 2009,967,168714,8640,62
19793752,davidwain,David Wain,New York City,"filmmaker, comedian, etc.
Instagram: davidwain

NEWSREADERS Season 2 Fridays Midnight Adult Swim; 
THEY CAME TOGETHER on demand, Blu-Ray, etc.",Fri Jan 30 22:52:48 +0000 2009,539,187007,3434,49
241161753,DrDrewHLN,Dr. Drew ,,Watch Dr. Drew on Call Mondays-Thursdays on HLN at 9p ET. Instagram: @drdrewhln,Fri Jan 21 16:19:05 +0000 2011,397,186526,8545,73
7025662,DrPhil,Dr. Phil,,"Your comments and photo may be used by Dr. Phil and Peteski Productions, including being published on the Web or on television. Also follow @thedrphilshow",Fri Jun 22 22:37:45 +0000 2007,22,1363648,5420,22
24447643,eddieizzard,Eddie Izzard,Earth,"I'm a British European, think like an American & I was born in an Arabic country",Sat Mar 14 23:13:44 +0000 2009,536,3539448,5962,16
115093438,goldiehawn,Goldie Hawn,Global,"Founder of The Hawn Foundation, children's advocate and celebrating life.",Wed Feb 17 15:54:50 +0000 2010,171,605949,2838,28
15162136,CherylStrayed,Cheryl Strayed,"Portland, Oregon","#1 New York Times bestselling author of WILD, TINY BEAUTIFUL THINGS, and TORCH. Co-host of Dear Sugar Radio podcast.",Wed Jun 18 20:24:38 +0000 2008,3744,55446,11889,1751
44409004,shakira,Shakira,Barranquilla,We invite you to join our #WorldBabyShower for @UNICEF at http://t.co/NK5b9oY1h5 /// Participen en nuestro #WorldBabyShower,Wed Jun 03 17:38:07 +0000 2009,161,29455288,3425,79
59624844,cocorocha,Coco  Rocha,"New York, NY","'STUDY OF POSE', my first book is out now - http://t.co/k4Vh19rJxk",Thu Jul 23 23:32:23 +0000 2009,625,870499,7803,2246
27090222,BobWoodruff,Bob Woodruff,"New York, New York",Correspondent for @ABC News. @GMA @ABCWorldNews              Co-founder Bob Woodruff Foundation,Fri Mar 27 20:32:28 +0000 2009,535,61863,1792,464
16358097,alexcast,Alex Castellanos,Washington DC,"Cuban, American, cigar-smoker, freedom loving conservative, part of CNN's political team, co-founder of Purple Strategies.  Lucky guy.",Fri Sep 19 02:48:51 +0000 2008,727,14868,3511,29
18537709,donnyosmond,Donny Osmond,"Flamingo, Las Vegas",Dancing With The Stars champion and now I've just released my 60th album. It's the perfect Valentine's present.,Thu Jan 01 22:13:32 +0000 2009,538,151147,3311,58
106766676,DaisyKhan,"Daisy Khan, ASMA",New York City,Executive Director and Co-Founder of American Society of Muslim Advancement,Wed Jan 20 16:42:49 +0000 2010,156,7518,1841,5
225539878,MichaelPhelps,Michael Phelps,Baltimore MD,"Olympic Swimmer 2000 2004 2008 2012
18 time olympic gold medalist
22 time olympic medalist",Sat Dec 11 20:47:30 +0000 2010,214,1584420,2871,9
262172582,aa000G9,Tony Allen,Some where but not hard 2 find,"The Official Twitter Page of Tony Allen.  
  From Chicago.  Former Oklahoma State star.  2008 NBA Champion.  Currently grinding for the Memphis Grizzlies.",Mon Mar 07 14:24:04 +0000 2011,1693,127929,25007,7280
20776497,BFischerMartin,Betsy Fischer Martin,"Washington, DC/Northern VA","Exec in Residence @AU_SPA / Contributing Editor @MOREmag /  Fmr Exec @NBCNews & EP @MeetthePress '02-'13. NOLA bred, mom of a teen & happy wife of @jmartNYT",Fri Feb 13 15:11:11 +0000 2009,3227,45444,11014,651
21131816,kevinpollak,Kevin Pollak,Los Angeles ,Monkey. Not one of the original 4.,Tue Feb 17 21:19:58 +0000 2009,1520,346589,11155,34
356885109,Messina2012,Jim Messina,,"2012 Obama Campaign Manager, former White House Deputy Chief of Staff. Proud Montanan",Wed Aug 17 14:33:07 +0000 2011,365,80780,975,3
23617610,kourtneykardash,Kourtney Kardashian,,The One and Only.,Tue Mar 10 17:12:52 +0000 2009,53,13719800,8966,1
2982190553,SenMarkPryor,noodsasigri197,,,Sat Jan 17 06:01:58 +0000 2015,0,0,1,0
292599839,DonRickles,Don Rickles,,I am really Don Rickles and I know I'm funny because I make me laugh.,Tue May 03 22:38:17 +0000 2011,2,148315,269,7
14123683,andy_murray,Andy Murray,London ,I play tennis.,Tue Mar 11 14:22:56 +0000 2008,101,2929051,2361,3
62290422,RedHourBen,Ben Stiller,Red Hour Films - Los Angeles,"The real Ben Stiller. Sort of, whatever real means. @RedHourFilms",Sun Aug 02 16:21:43 +0000 2009,239,4797617,2044,427
203132018,cafreeland,Chrystia Freeland,"Toronto, ON",Liberal MP for Toronto Centre. Author. Proud wife and mother of three. Runner when I can squeeze it in.,Fri Oct 15 16:11:28 +0000 2010,3750,31399,18481,19
41017380,AlanGrayson,Rep. Alan Grayson,"Orlando, FL",Representing Florida's 9th district in Congress,Tue May 19 01:00:40 +0000 2009,90,57755,1572,1
27245742,marcthiessen,Marc Thiessen,,"AEI Fellow, Fox News Contributor, Washington Post columnist, Author NYT Bestseller Courting Disaster & Unintimidated with Gov. Scott Walker, NY Rangers Fan",Sat Mar 28 15:21:52 +0000 2009,505,10947,4816,23
18676177,jamieoliver,Jamie Oliver,London & Essex,Official Jamie Oliver,Tue Jan 06 14:21:45 +0000 2009,4060,4242695,16896,7370
232193350,rajshah,Raj Shah,Washington DC,Raj Shah is the Administrator of the U.S. Agency for International #Development @USAID,Thu Dec 30 13:55:55 +0000 2010,423,58685,2518,1374
161801527,melindagates,Melinda Gates,"Seattle, WA","Co-chair of the Bill & Melinda Gates Foundation, businesswoman, and mother. Dedicated to helping all people lead healthy, productive lives.",Thu Jul 01 20:32:42 +0000 2010,463,669947,1328,2
59676104,danbalz,Dan Balz,"Washington, DC",Husband. Father. Political Reporter @washingtonpost. Author of Collision 2012: Obama vs. Romney and the Future of Elections in America,Fri Jul 24 03:20:14 +0000 2009,1085,41914,1561,41
112508240,CraigyFerg,Craig Ferguson,more mohawk less anchorman,http://t.co/xafiGnJFpL,Mon Feb 08 19:14:33 +0000 2010,119,2120400,1675,15
236899846,RepRichardHanna,Rep. Richard Hanna,,"A self-made businessman, husband and father committed to representing the people of New York's 22nd Congressional District.",Tue Jan 11 16:34:58 +0000 2011,446,8029,2690,3
97564473,ohsnapjbsmoove,jb smoove,The Universe!,"Comedian/Actor/Writer. HBO Curb Your Enthusiasm, The Millers and Real Husbands of Hollywood.  Check out http://t.co/Wp9duBXZqe for some funny vids!",Fri Dec 18 01:03:51 +0000 2009,633,101547,3065,24
344955115,TheLewisBlack,Lewis Black,,I'm only here because Kathleen Madigan shamed me into it.,Fri Jul 29 21:06:32 +0000 2011,146,219268,1529,35
65992743,lindsaylohan,Lindsay Lohan,,Artist. Instagram: @lindsaylohan https://t.co/cITYX2aALN http://t.co/ll2zqzeiDk,Sat Aug 15 22:33:26 +0000 2009,333,8823705,6031,154
24810180,DanFeldmanNBA,Dan Feldman,Boston,@pistonpowered founder | @nbcprobballtalk writer | Michigan alum,Tue Mar 17 01:01:17 +0000 2009,869,930,3748,1
188421312,IAMKELLYBROOK,Kelly Brook,,"One Big Happy Coming Soon to NBC March 17th
@42West LA/NY/Miami",Wed Sep 08 18:01:55 +0000 2010,889,928549,6392,321
21774892,TheMandyMoore,Mandy Moore,"Los Angeles, CA",Singer-Songwriter-Actress,Tue Feb 24 17:39:42 +0000 2009,392,2534108,3103,556
